8.48 0 104 30 2.29745 8.9045 3.46984 2.39736 8.94335 3.53551 -0.0153703 -0.0658939 -0.0263224 15.131 -68.8051 -5.47408 1 0 0 0 31.8125 0.237283 9.49881 -1.688 0.218302 9.61953 -1.51952 -0.00499829 0.0105328 -0.00972645 0.216756 -50.1418 42.6747 1 0 0 0 30.3125 9.77736 -1.58207 0.0939061 9.63187 -1.52551 0.310386 0.0789 0.0022829 0.0203516 -61.5302 -38.724 -58.386 1 0 0 0
37.66 1 NaN 30.375 2.2153 8.27915 5.58753 2.24689 8.55387 5.77143 -0.00475004 0.0375788 -0.011145 8.932 -67.9326 -19.9755 1 0 0 0 32.1875 0.124482 9.65003 -1.65181 0.143941 9.71019 -1.47347 0.0366684 0.0165592 -0.0527913 0.567566 -50.7269 44.2728 1 0 0 0 30.75 9.73855 -1.84761 0.0951561 9.63162 -1.76757 0.265761 0.00290826 -0.0277138 0.00175228 -61.1081 -36.8636 -58.3696 1 0 0 0
37.67 1 NaN 30.375 2.29196 7.67288 5.74467 2.27373 8.14592 5.78739 -0.17171 0.0254788 -0.00953821 9.583 -67.9584 -20.9091 1 0 0 0 32.1875 0.200711 9.6498 -1.65043 0.129092 9.74041 -1.47329 0.0193427 -0.0243039 -0.0598426 0.90499 -50.508 43.5427 1 0 0 0 30.75 9.69762 -1.88438 -0.0208042 9.58649 -1.75247 0.250816 0.020882 0.000944724 0.00600704 -60.8916 -36.3197 -58.3656 1 0 0 0
37.68 1 NaN 30.375 2.2909 7.1424 5.82342 2.26966 7.66268 5.78846 -0.238241 0.0112136 0.000830722 9.05516 -67.4017 -19.5083 1 0 0 0 32.1875 0.270277 9.72331 -1.88174 0.144685 9.77048 -1.41285 -0.00142782 0.0384664 -0.0464641 0.45548 -50.7209 44.0259 1 0 0 0 30.75 9.69633 -1.92203 -0.0591734 9.60196 -1.73721 0.356632 -0.0353922 -0.0524217 -0.00488214 -60.3407 -35.7842 -58.6119 1 0 0 0
37.69 1 NaN 30.375 2.218 7.14365 5.8993 2.22177 7.25535 5.88 -0.192912 0.0190534 0.0133742 9.92698 -67.4387 -20.5602 1 0 0 0 32.1875 0.236737 9.72447 -1.72746 0.174402 9.75538 -1.45841 0.017277 -0.0485468 -0.0749461 0.324284 -50.1544 43.657 1 0 0 0 30.75 9.6637 -1.84714 0.0943855 9.58674 -1.78264 0.311453 -0.0325136 -0.0188436 0.0269499 -60.7646 -37.1028 -57.8799 1 0 0 0
37.7 1 100 30.375 2.30106 7.25857 6.09259 2.2072 7.24042 5.95555 -0.0699614 -0.0183275 0.00458168 9.15626 -67.1825 -20.0857 1 0 0 0 32.1875 0.352225 9.72437 -1.68665 0.173568 9.69512 -1.53414 0.000274589 -0.0133517 -0.0393151 0.462317 -50.711 42.9228 1 0 0 0 30.75 9.77578 -1.88582 0.0957749 9.64677 -1.7524 0.295902 0.00135137 -0.048878 -0.00632768 -60.204 -37.1225 -57.8847 1 0 0 0
37.71 1 NaN 30.375 2.07165 7.25965 6.01218 2.19238 7.21038 6.01604 0.0638951 0.00717462 0.0247007 8.60505 -66.7184 -19.8429 1 0 0 0 32.1875 0.271221 9.64826 -1.84275 0.188981 9.72523 -1.50392 -0.00248122 -0.0181305 -0.0454859 1.01082 -50.4054 44.1573 1 0 0 0 30.75 9.6578 -1.92147 -0.0981615 9.60177 -1.75239 0.311276 0.00379324 -0.0269057 0.0041254 -61.3257 -36.9744 -57.7501 1 0 0 0
37.72 1 NaN 30.375 2.41148 7.5978 5.93915 2.23988 7.46679 6.03053 0.190837 0.00311615 0.0387616 9.16003 -66.8578 -19.9665 1 0 0 0 32.1875 0.274553 9.61139 -1.72641 0.158971 9.67993 -1.44342 0.0246086 -0.0224515 -0.0337392 1.2617 -50.9669 43.5475 1 0 0 0 30.75 9.65839 -1.80756 -0.0988623 9.67694 -1.76748 0.32606 0.0368139 -0.0322766 -0.0068664 -61.552 -36.9632 -57.9957 1 0 0 0
37.73 1 NaN 30.375 2.32815 7.63431 5.70686 2.31663 7.64745 6.01495 0.200328 -0.00926579 0.0685673 9.47898 -67.3025 -20.6693 1 0 0 0 32.1875 0.238925 9.68733 -1.64986 0.173916 9.6648 -1.44355 0.0124771 -0.000388337 -0.0317048 0.355493 -51.1679 44.3915 1 0 0 0 30.75 9.6569 -1.88318 -0.136998 9.61685 -1.76749 0.32638 -0.0103518 -0.0166206 0.00654785 -61.5738 -36.1724 -59.3487 1 0 0 0
37.74 1 NaN 30.375 2.25096 7.78598 5.62821 2.28637 7.70801 5.93935 0.204098 -0.0682564 0.0500003 9.15218 -67.0705 -20.3159 1 0 0 0 32.1875 0.349738 9.64854 -1.76389 0.188777 9.66481 -1.47387 0.0178925 -0.0182868 -0.0370889 0.125653 -50.9288 43.5303 1 0 0 0 30.75 9.77727 -1.8102 0.133911 9.61686 -1.72212 0.326234 0.0393458 0.0203933 -0.01188 -61.7741 -37.1744 -58.1199 1 0 0 0
37.75 1 NaN 30.375 2.14107 7.52262 5.78141 2.31538 7.72276 5.78828 0.171291 -0.055411 0.0215762 9.49746 -66.77 -19.8537 1 0 0 0 32.1875 0.120851 9.57395 -1.7678 0.17337 9.64982 -1.51916 0.00323241 -0.0278503 -0.0153783 0.920127 -50.9566 43.6649 1 0 0 0 30.75 9.69492 -1.76951 -0.137313 9.63189 -1.70699 0.326105 0.0298741 -0.0107634 0.00513317 -60.768 -37.4206 -58.8735 1 0 0 0
37.76 1 NaN 30.375 2.36727 7.63436 5.74593 2.32994 7.67733 5.77326 0.0997821 -0.038565 0.0111589 8.83009 -67.8239 -19.5102 1 0 0 0 32.1875 0.199667 9.68719 -1.68929 0.173832 9.67994 -1.47374 0.0399616 0.0174107 -0.0192156 1.38419 -51.3107 44.0392 1 0 0 0 30.75 9.72955 -1.88301 -0.213433 9.60201 -1.78257 0.371913 0.0186298 0.0100099 0.0100248 -60.7654 -37.5326 -58.7509 1 0 0 0
309.53 2 NaN 31.9375 2.12462 9.24108 2.77335 2.42475 9.1239 3.02166 0.0379438 0.0248159 -0.016013 15.0033 -67.0045 -1.05552 1 0 0 0 33.6875 0.927176 9.64805 -1.55982 0.77764 9.66297 -1.09961 -0.00602028 -0.0131724 -0.0128252 1.08791 -52.0583 41.337 1 0 0 0 32.375 9.7773 -0.316492 -1.45753 9.71631 -0.287027 -1.14703 -0.0170223 0.0137592 0.0131171 -83.384 -37.3229 -55.9643 1 0 0 0
309.54 2 NaN 31.9375 2.33825 9.27392 2.39156 2.39424 9.13917 2.96125 0.040065 0.0113475 0.00948343 14.5708 -66.9884 -0.356026 1 0 0 0 33.6875 1.00838 9.79946 -1.40396 0.777574 9.72344 -1.175 0.0247227 0.0303069 -0.011198 0.506263 -51.5884 40.9611 1 0 0 0 32.375 9.776 -0.354139 -1.4959 9.74635 -0.28702 -1.14719 0.00105616 -0.00861269 0.0318606 -83.6082 -37.315 -55.9624 1 0 0 0
309.55 2 NaN 31.9375 2.22729 9.23752 2.467 2.37879 9.21468 2.84029 0.0175657 -0.0170997 -0.00676951 14.674 -67.3164 -0.707928 1 0 0 0 33.6875 0.964346 9.72298 -1.59812 0.687602 9.7387 -1.14419 0.0137831 -0.0102429 0.00370257 0.953494 -51.3788 40.8456 1 0 0 0 32.375 9.81253 -0.316086 -1.53435 9.74655 -0.256715 -1.10188 0.00542861 -0.0040286 0.020099 -83.0384 -37.7812 -55.6007 1 0 0 0
309.56 2 NaN 31.9375 2.19004 9.12433 2.50531 2.37766 9.13912 2.78006 -0.0479123 0.0071808 0.00569311 14.7736 -67.4235 -1.28887 1 0 0 0 33.6875 0.854577 9.72437 -1.44522 0.657147 9.70862 -1.17432 -0.0350555 -0.00180886 0.0240728 0.762811 -52.377 40.7187 1 0 0 0 32.375 9.7722 -0.238948 -1.65101 9.74637 -0.241645 -1.14733 0.00214091 -0.024508 -0.00452158 -83.4741 -38.5413 -55.3577 1 0 0 0
309.57 2 NaN 31.9375 2.39182 9.23971 2.85433 2.36182 9.04862 2.78027 -0.0462873 -0.000136633 0.0121629 15.1053 -66.5678 -1.63063 1 0 0 0 33.6875 0.970264 9.79958 -1.40465 0.702283 9.73875 -1.20473 0.0134964 0.02335 0.0392266 0.85976 -51.9344 40.8434 1 0 0 0 32.375 9.81512 -0.240792 -1.45761 9.71651 -0.226471 -1.10182 0.0287982 -0.0165582 -0.00752782 -83.84 -37.1868 -56.7018 1 0 0 0
309.58 2 NaN 31.9375 2.11848 8.93656 2.65882 2.36182 8.98827 2.84081 -0.037278 0.0207183 0.00459781 15.0101 -67.0094 -0.708469 1 0 0 0 33.6875 0.969519 9.94994 -1.44388 0.717691 9.75374 -1.15944 -0.0062296 -0.0229573 0.0195083 0.195547 -52.3568 40.5876 1 0 0 0 32.375 9.7775 -0.278523 -1.45776 9.74651 -0.181108 -1.11726 0.00854745 -0.0116259 0.00506895 -83.044 -37.6642 -56.0945 1 0 0 0
309.59 2 NaN 31.9375 2.20261 9.20323 2.85162 2.34751 9.07898 2.84062 -0.0317249 0.0392098 0.00443168 14.7756 -66.9884 -1.2842 1 0 0 0 33.6875 1.04515 9.72378 -1.44177 0.73263 9.7235 -1.1445 -0.00577015 0.0122456 -0.0128789 0.0645262 -51.9077 40.8314 1 0 0 0 32.375 9.81422 -0.202502 -1.49645 9.74663 -0.211321 -1.08689 0.0307394 -0.0360775 -0.00297934 -82.3611 -38.136 -55.61 1 0 0 0
309.6 2 NaN 31.9375 2.23639 9.20193 2.73667 2.31762 9.1094 2.84059 -0.0281844 0.029973 0.000837351 15.4536 -67.1424 -0.83071 1 0 0 0 33.6875 1.04495 9.64847 -1.44153 0.777298 9.70839 -1.20527 0.0249785 -0.0134118 -0.0345948 1.21156 -52.1652 40.3581 1 0 0 0 32.375 9.81552 -0.164854 -1.45808 9.73179 -0.226394 -1.04136 -0.0158968 -0.0294973 0.000110587 -83.3742 -37.8781 -55.7228 1 0 0 0
309.61 2 90 31.9375 2.20074 9.12702 2.81336 2.33219 9.07907 2.81044 -0.0595413 0.0293403 0.0279821 14.8961 -67.5468 -0.712956 1 0 0 0 33.6875 1.08317 9.68601 -1.44096 0.807273 9.663 -1.17536 -0.0268882 -0.00987518 0.0192018 0.977746 -51.8142 39.497 1 0 0 0 32.375 9.81583 -0.31705 -1.41854 9.76171 -0.211299 -1.07184 -0.00316481 -0.00617732 0.0184808 -83.8302 -37.742 -56.4602 1 0 0 0
309.62 2 NaN 31.9375 2.19753 9.23983 2.69747 2.31762 9.09432 2.85572 -0.103292 0.0653578 0.0277378 15.4513 -67.1407 -0.946395 1 0 0 0 33.6875 0.893935 9.76217 -1.40591 0.822956 9.69305 -1.0998 0.0141459 -0.000364192 0.00203927 0.846318 -51.601 41.0888 1 0 0 0 32.375 9.96773 -0.318641 -1.3398 9.77691 -0.24149 -1.02641 -0.00398306 -0.0320903 0.0237498 -82.9313 -37.7769 -56.2204 1 0 0 0
309.63 2 NaN 31.9375 2.04717 9.16545 2.73395 2.28836 9.09463 2.96146 -0.0612153 0.0629988 0.00648567 14.4481 -67.4106 -0.822086 1 0 0 0 33.6875 1.00878 9.95008 -1.40444 0.762905 9.75362 -1.1446 -0.0341654 0.0306685 0.00294965 0.527653 -52.1456 40.7155 1 0 0 0 32.375 9.85625 -0.166055 -1.34189 9.77654 -0.226477 -1.11727 0.001958 -0.0316348 0.0111659 -83.7065 -38.0886 -55.5985 1 0 0 0
544.33 3 NaN 32.6875 2.55234 9.24089 3.12614 2.66801 9.04695 3.35379 0.109104 0.0124986 0.00707987 -15.6949 -40.3363 -57.8179 1 0 0 0 34.3125 0.459336 9.73112 -0.639267 0.165072 9.85988 -0.611742 -0.0257806 0.0016301 -0.0164564 19.9383 -59.6923 -23.4762 1 0 0 0 33.0625 9.80611 -0.286875 -0.454091 9.8257 -0.210135 -0.133796 0.016202 0.0713086 -0.0374588 -86.2875 37.6966 -5.87642 1 0 0 0
544.34 3 NaN 32.6875 2.58398 9.12544 2.97305 2.71348 9.13717 3.29315 0.00599859 -0.0221181 0.0305193 -15.2587 -41.5554 -58.0675 1 0 0 0 34.3125 0.371669 9.72877 -1.02806 0.179453 9.78443 -0.642273 -0.0124409 -0.00717528 -0.0242826 20.6619 -60.8306 -23.8345 1 0 0 0 33.0625 9.76538 -0.285674 -0.570285 9.8257 -0.19501 -0.133845 -0.0321609 -0.00319015 -0.0241054 -85.7202 37.1267 -6.01092 1 0 0 0
544.35 3 NaN 32.6875 2.54379 8.97364 2.93448 2.72742 9.04642 3.24803 -0.0228 -0.0410518 0.029532 -15.3639 -40.1348 -58.051 1 0 0 0 34.3125 0.372713 9.69138 -0.989196 0.194291 9.72398 -0.612313 -0.0370319 0.0321449 -0.0250199 20.3934 -59.7065 -23.5919 1 0 0 0 33.0625 9.83693 -0.285185 -0.685323 9.84085 -0.19497 -0.103655 0.00359699 0.0223672 -0.0221961 -86.178 38.0204 -5.62631 1 0 0 0
544.36 3 NaN 32.6875 2.50868 8.78524 3.05005 2.7706 8.87991 3.17284 -0.0342895 -0.025008 0.0123523 -15.6962 -40.1171 -57.9313 1 0 0 0 34.3125 0.258369 9.69174 -0.991268 0.224386 9.75414 -0.642632 -0.0184909 0.0420103 -0.0245201 20.2719 -59.4789 -23.5934 1 0 0 0 33.0625 9.87495 -0.171516 -0.685638 9.84098 -0.194933 -0.0733853 -0.0128575 -0.0163683 0.0207229 -86.2771 36.8169 -6.13345 1 0 0 0
544.37 3 NaN 32.6875 2.7421 8.97453 3.20686 2.77059 8.80447 3.24851 -0.0314314 0.0273567 -0.000960709 -15.8964 -40.1204 -56.7717 1 0 0 0 34.3125 0.259911 9.84261 -0.95301 0.149179 9.75431 -0.642178 -0.0366423 0.0458197 -0.0484934 21.0616 -59.3959 -23.3362 1 0 0 0 33.0625 9.76958 -0.324928 -0.41564 9.87091 -0.149589 -0.103961 -0.070664 -0.00759206 -0.0321254 -85.5074 38.2158 -5.50593 1 0 0 0
544.38 3 95 32.6875 2.58185 8.82193 2.97405 2.76984 8.83457 3.12764 -0.0191023 -0.00264499 0.0249709 -15.9149 -40.6529 -57.5874 1 0 0 0 34.3125 0.260856 9.76756 -0.914028 0.104067 9.78464 -0.672043 0.00699004 0.0351676 -0.044906 20.2902 -60.0405 -23.3487 1 0 0 0 33.0625 9.87766 -0.286385 -0.569129 9.82571 -0.179885 -0.133893 0.00559318 0.00303559 -0.00110324 -86.4002 37.8092 -5.75052 1 0 0 0
544.39 3 NaN 32.6875 2.58051 9.01095 2.89641 2.76985 8.89492 3.06711 -0.0147493 0.0210078 0.000723406 -15.6928 -40.8834 -57.5924 1 0 0 0 34.3125 0.337284 9.84263 -0.912887 0.11996 9.89021 -0.641607 0.00544084 0.0322801 -0.0269774 20.1683 -59.5782 -24.5757 1 0 0 0 33.0625 9.84463 -0.287433 -0.415103 9.8409 -0.240326 -0.0883741 0.00719717 0.0250831 0.013287 -85.9532 37.9038 -5.75317 1 0 0 0
544.4 3 NaN 32.6875 2.58773 9.08851 3.0887 2.72489 8.91036 3.08222 0.0277977 0.0141714 -0.00144839 -15.7119 -40.5425 -58.6301 1 0 0 0 34.3125 0.376443 9.80512 -0.873335 0.180305 9.89003 -0.611747 -0.0336245 0.0288233 -0.0229451 20.1064 -61.0288 -24.5786 1 0 0 0 33.0625 9.91768 -0.211328 -0.492005 9.79566 -0.179892 -0.133734 -0.0150996 -0.0029335 -0.0193317 -86.176 38.0171 -5.3788 1 0 0 0
544.41 3 NaN 32.6875 2.54994 8.89944 3.12726 2.68144 8.97122 3.23314 -0.0109035 -0.0356103 -0.0227796 -15.4776 -41.109 -57.9445 1 0 0 0 34.3125 0.379874 9.80589 -0.757112 0.180665 9.88995 -0.551299 0.0217765 -0.0137706 -0.0197287 19.7014 -59.3458 -23.847 1 0 0 0 33.0625 9.79711 -0.322274 -0.76268 9.79578 -0.22523 -0.103318 0.0115134 -0.0515801 0.00233885 -86.286 37.8019 -5.50397 1 0 0 0
544.42 3 NaN 32.6875 2.44192 8.90166 3.27958 2.66612 8.91095 3.26349 -0.00884537 0.0208086 -0.0401502 -15.0408 -40.6916 -58.5236 1 0 0 0 34.3125 0.34176 9.80601 -0.757803 0.180761 9.90504 -0.551255 0.0111313 0.0642628 -0.0267918 19.9485 -59.9128 -23.8441 1 0 0 0 33.0625 9.76558 -0.247706 -0.570518 9.79591 -0.179818 -0.0731946 0.0107094 -0.0484994 -0.0149646 -85.9389 37.0176 -5.51518 1 0 0 0
544.43 3 NaN 32.6875 2.39744 9.08963 3.04736 2.66624 8.89588 3.29372 -0.0341383 0.0107489 -0.0550104 -14.9204 -40.2678 -58.1733 1 0 0 0 34.3125 0.302302 9.73057 -0.796994 0.180011 9.82964 -0.596808 0.0219447 0.0259296 -0.0343251 20.0337 -59.2519 -23.1064 1 0 0 0 33.0625 9.72905 -0.285758 -0.532067 9.79566 -0.195017 -0.133685 0.00170552 -0.010054 -0.0209297 -86.2824 37.4725 -5.6313 1 0 0 0
858.05 17 NaN 33.25 2.43859 7.02674 5.74905 2.692 7.44844 6.04521 -0.0752475 0.0706473 -0.0402442 -45.9009 -32.4563 -35.0514 1 0 0 0 34.9375 0.177664 9.72859 -1.14773 0.0124923 9.84561 -0.958452 -0.0326332 0.0103693 -0.0052614 -19.7719 -51.2613 -18.4287 1 0 0 0 33.75 9.85126 -0.707658 -0.10371 9.79788 -0.587579 0.427569 0.0236008 -0.0188555 -0.0115017 -59.9952 -13.7916 38.5386 1 0 0 0
858.06 17 NaN 33.25 2.58814 6.9873 5.71293 2.68794 7.05573 5.95547 -0.102412 -0.0116614 -0.0357356 -46.256 -33.4045 -35.8677 1 0 0 0 34.9375 0.212348 9.72769 -1.26327 -0.00263312 9.86078 -0.988542 0.0175961 0.0211818 -0.0419467 -19.6803 -50.8264 -17.4461 1 0 0 0 33.75 9.74098 -0.745557 -0.0274269 9.79806 -0.617773 0.473071 -0.00547463 0.0548016 0.0143201 -60.2076 -14.5579 38.6559 1 0 0 0
858.07 17 NaN 33.25 2.59135 6.87449 5.82882 2.74682 6.82882 6.01631 -0.0396975 -0.00425211 -0.0196366 -45.4558 -33.2451 -34.9493 1 0 0 0 34.9375 0.216624 9.61577 -1.10794 0.027144 9.77009 -0.943648 0.0303243 0.00196102 -0.0254726 -19.6517 -51.6084 -17.5693 1 0 0 0 33.75 9.89089 -0.708537 -0.0261194 9.82765 -0.648146 0.367065 -0.00152972 0.0210336 -0.0127693 -59.7638 -14.2426 38.6557 1 0 0 0
858.08 17 106 33.25 2.55276 6.95033 5.7895 2.76265 6.87406 6.06149 0.0158713 0.023975 -0.0322048 -45.2512 -33.7906 -35.7676 1 0 0 0 34.9375 0.178709 9.6912 -1.10887 -0.018442 9.74007 -0.988797 0.00582929 0.013938 -0.0140769 -19.8912 -51.0305 -18.798 1 0 0 0 33.75 9.89419 -0.709501 0.0896892 9.8426 -0.678412 0.351947 0.0151669 -0.0154025 -0.0201567 -59.643 -14.5843 39.1461 1 0 0 0
858.09 17 NaN 33.25 2.75106 7.14058 6.02276 2.79355 6.93427 6.09153 0.0682003 -0.0319299 -0.0308193 -45.5864 -33.88 -35.7648 1 0 0 0 34.9375 0.0139675 9.80178 -1.53815 -0.0185201 9.77032 -1.03405 -0.0124164 0.0379384 -0.0251421 -19.4158 -51.8387 -17.6887 1 0 0 0 33.75 9.92572 -0.784069 -0.102473 9.85788 -0.678334 0.412407 -0.0125531 0.0215635 -0.000977239 -59.754 -14.7977 38.8972 1 0 0 0
858.1 17 NaN 33.25 2.82557 7.36696 5.94613 2.82572 7.16059 6.1061 0.072824 0.00637701 -0.0395494 -45.6902 -32.6786 -35.6349 1 0 0 0 34.9375 0.174632 9.87843 -1.26444 -0.0333636 9.81566 -1.04894 -0.0183323 -0.0063821 -0.0236759 -20.1362 -50.8134 -17.2079 1 0 0 0 33.75 9.89348 -0.633242 0.0506191 9.87283 -0.708599 0.39729 -0.0329832 -0.00161672 -0.0311824 -60.7745 -13.6652 39.4128 1 0 0 0
858.11 17 NaN 33.25 2.67842 7.36913 6.05938 2.82851 7.41738 6.18104 0.0302436 0.0171623 -0.0756881 -45.7998 -33.7648 -35.2981 1 0 0 0 34.9375 0.173089 9.72755 -1.3027 -0.0632723 9.80057 -1.00346 -0.0484348 0.0233803 -0.0367548 -19.5629 -50.8247 -18.0573 1 0 0 0 33.75 9.7779 -0.631567 -0.0663453 9.85772 -0.572515 0.366662 -0.0127805 0.0663951 0.0104709 -59.6379 -14.8083 39.3913 1 0 0 0
858.12 17 NaN 33.25 2.64063 7.55878 6.01969 2.77012 7.52363 6.30167 -0.0476375 0.0238981 -0.0547623 -46.2377 -33.4175 -34.9422 1 0 0 0 34.9375 0.17299 9.6899 -1.30258 -0.093091 9.78546 -0.942877 -0.00645592 0.0245244 -0.0467378 -19.4245 -51.6161 -17.5659 1 0 0 0 33.75 9.81973 -0.633089 0.0884514 9.82799 -0.572429 0.442495 -0.0566377 0.00127038 0.00501834 -59.7528 -15.2309 38.2737 1 0 0 0
858.13 17 NaN 33.25 2.56585 7.86254 5.97906 2.75582 7.65961 6.25609 -0.136451 0.0115092 -0.0529797 -46.0263 -32.9856 -35.6343 1 0 0 0 34.9375 0.132488 9.65185 -1.38063 -0.0781337 9.80056 -0.973149 -0.0235665 0.0360402 -0.0498311 -19.2031 -51.2793 -18.5427 1 0 0 0 33.75 9.77841 -0.745794 -0.0270416 9.8278 -0.572485 0.397091 -0.0115988 -0.00272437 0.00982584 -59.6584 -13.6964 38.7844 1 0 0 0
858.14 17 NaN 33.25 2.40453 7.55819 5.74674 2.74176 7.76544 6.27097 -0.241222 0.00150706 -0.0454794 -45.9179 -34.1902 -35.5328 1 0 0 0 34.9375 0.132388 9.61419 -1.38051 -0.0326318 9.84572 -0.95818 0.0164462 0.0260934 -0.00710977 -19.7819 -51.1582 -17.4481 1 0 0 0 33.75 9.85496 -0.632684 0.011631 9.78298 -0.60267 0.457967 0.0372777 0.0119791 -0.0434738 -60.2071 -14.4509 38.9046 1 0 0 0
858.15 17 NaN 33.25 2.62887 7.02562 5.79039 2.70694 7.46341 6.01496 -0.336221 0.0412033 -0.061315 -45.912 -32.8849 -35.5188 1 0 0 0 34.9375 0.175178 9.65277 -1.22497 -0.0332974 9.75518 -0.973551 0.0216484 -0.053468 -0.0398602 -19.8861 -51.376 -17.6952 1 0 0 0 33.75 9.85526 -0.78488 0.0511682 9.76796 -0.602673 0.458047 0.0104272 -0.00674481 0.0114216 -59.9844 -14.5641 38.5303 1 0 0 0
